,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
54,54,0.8349567887274395,2021-04-22 12:38:23.344582,2021-04-22 12:45:08.118609,0 days 00:06:44.774027,0.039923052774589636,1024,0.338835478060468,1e-05,0.005,5.0,COMPLETE
55,55,0.8333899852387296,2021-04-22 12:45:08.120014,2021-04-22 12:51:13.015907,0 days 00:06:04.895893,0.014769121579729509,1024,0.39043745467975904,1e-05,0.001,5.0,COMPLETE
56,56,0.8336532190414666,2021-04-22 12:51:13.017230,2021-04-22 13:02:20.454668,0 days 00:11:07.437438,0.0393546099995045,1024,0.2904255558731175,1e-05,0.0001,30.0,COMPLETE
57,57,0.8326330643822647,2021-04-22 13:02:20.456211,2021-04-22 13:06:07.885201,0 days 00:03:47.428990,0.18318298341695488,1024,0.32910766423889437,1e-05,0.005,30.0,COMPLETE
58,58,0.8352849095164497,2021-04-22 13:06:07.886399,2021-04-22 13:11:47.493948,0 days 00:05:39.607549,0.009262782726904503,1024,0.27767566840321845,1e-05,0.005,5.0,COMPLETE
59,59,0.827002336269846,2021-04-22 13:11:47.494965,2021-04-22 13:15:10.077336,0 days 00:03:22.582371,0.007541758317796632,2048,0.27328623151934806,1e-05,0.05,170.0,COMPLETE
60,60,0.8350741504846579,2021-04-22 13:15:10.078453,2021-04-22 13:18:57.863901,0 days 00:03:47.785448,0.017001960847790074,1024,0.24270851516941871,1e-05,0.005,10.0,COMPLETE
61,61,0.8350748668944018,2021-04-22 13:18:57.864827,2021-04-22 13:22:47.305967,0 days 00:03:49.441140,0.0153981048267142,1024,0.24585056641568329,1e-05,0.005,10.0,COMPLETE
62,62,0.8349251026549802,2021-04-22 13:22:47.307148,2021-04-22 13:26:38.108010,0 days 00:03:50.800862,0.030240973047202673,1024,0.2585407197583668,1e-05,0.005,15.0,COMPLETE
63,63,0.835286261595662,2021-04-22 13:26:38.109250,2021-04-22 13:32:18.213700,0 days 00:05:40.104450,0.005700550552462847,1024,0.20929372694477757,1e-05,0.005,5.0,COMPLETE
64,64,0.8349449134990214,2021-04-22 13:32:18.214614,2021-04-22 13:36:06.757803,0 days 00:03:48.543189,0.008261918996131892,1024,0.28750089427156217,1e-05,0.005,25.0,COMPLETE
65,65,0.5035257612126507,2021-04-22 13:36:06.758764,2021-04-22 13:37:47.632667,0 days 00:01:40.873903,0.006769833284377646,1024,0.20786550936138062,0.1,0.005,5.0,COMPLETE
66,66,0.8348022069849289,2021-04-22 13:37:47.633571,2021-04-22 13:41:23.726697,0 days 00:03:36.093126,0.01918762986356941,1024,0.2228942345992386,1e-05,0.005,35.0,COMPLETE
67,67,0.5037676372902001,2021-04-22 13:41:23.728184,2021-04-22 13:43:43.904094,0 days 00:02:20.175910,0.1089558245889702,1024,0.2793022691514929,1.0,0.001,20.0,COMPLETE
68,68,0.833888321907038,2021-04-22 13:43:43.904986,2021-04-22 13:47:35.355755,0 days 00:03:51.450769,0.044179160296619835,1024,0.2628498000201477,1e-05,0.0001,140.0,COMPLETE
69,69,0.8311889963646473,2021-04-22 13:47:35.356902,2021-04-22 13:53:16.268312,0 days 00:05:40.911410,0.03275336002034492,1024,0.17593000502407788,0.001,0.005,5.0,COMPLETE
70,70,0.5107608344785808,2021-04-22 13:53:16.269218,2021-04-22 13:55:05.607961,0 days 00:01:49.338743,0.0025284186256615865,2048,0.35865454241305195,0.01,0.005,25.0,COMPLETE
