,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
40,40,0.8041030716102366,2021-05-13 08:29:24.470697,2021-05-13 08:50:00.346935,0 days 00:20:35.876238,0.1437402545544565,256,0.0022567256024558285,1.0,0.05,100.0,COMPLETE
41,41,0.8099122306045609,2021-05-13 08:50:00.347934,2021-05-13 09:19:51.218411,0 days 00:29:50.870477,0.15617606113818006,256,0.0025868035112981153,1.0,0.005,95.0,COMPLETE
42,42,0.8099068222877117,2021-05-13 09:19:51.219359,2021-05-13 09:49:46.130210,0 days 00:29:54.910851,0.15731431387487047,256,0.0025866567904403383,1.0,0.005,95.0,COMPLETE
43,43,0.7827343798428146,2021-05-13 09:49:46.131283,2021-05-13 10:55:44.997160,0 days 01:05:58.865877,0.14819061027088454,256,0.002601580143340874,1.0,0.0005,95.0,COMPLETE
44,44,0.8039052925388829,2021-05-13 10:55:44.998087,2021-05-13 11:10:07.852674,0 days 00:14:22.854587,0.15688075163094284,256,0.0022589601800894637,1.0,0.005,80.0,COMPLETE
45,45,0.8060169916396956,2021-05-13 11:10:07.853830,2021-05-13 11:26:01.809967,0 days 00:15:53.956137,0.1401303601152017,256,0.0029391241344370704,1.0,0.005,95.0,COMPLETE
46,46,0.8064159434371464,2021-05-13 11:26:01.811386,2021-05-13 12:01:54.425162,0 days 00:35:52.613776,0.15669844988432066,256,0.002457735399124359,1.0,0.005,45.0,COMPLETE
47,47,0.8007046826673421,2021-05-13 12:01:54.426435,2021-05-13 12:42:46.095936,0 days 00:40:51.669501,0.13495030787101597,256,0.0031159038341058926,1.0,0.001,85.0,COMPLETE
48,48,0.7961676136227904,2021-05-13 12:42:46.096865,2021-05-13 13:00:14.310226,0 days 00:17:28.213361,0.15427358314854286,256,0.002664720103973074,1e-05,0.005,100.0,COMPLETE
49,49,0.8087099861192344,2021-05-13 13:00:14.311580,2021-05-13 13:17:47.034054,0 days 00:17:32.722474,0.1292185380739558,256,0.0021316377780499114,1.0,0.01,95.0,COMPLETE
50,50,0.6081321325830985,2021-05-13 13:17:47.034992,2021-05-13 13:30:19.882681,0 days 00:12:32.847689,0.14671450060830224,256,0.0017559412561106308,1.0,0.005,10.0,COMPLETE
51,51,0.8081683073022243,2021-05-13 13:30:19.883662,2021-05-13 13:49:19.377672,0 days 00:18:59.494010,0.1272266882435049,256,0.0020951643855002273,1.0,0.01,95.0,COMPLETE
52,52,0.8085933728115515,2021-05-13 13:49:19.378634,2021-05-13 14:09:57.267543,0 days 00:20:37.888909,0.11754847297499157,256,0.0023003468623578297,1.0,0.01,100.0,COMPLETE
53,53,0.804482403520805,2021-05-13 14:09:57.268452,2021-05-13 14:35:08.369331,0 days 00:25:11.100879,0.14093508830503296,256,0.002770591284170953,1.0,0.01,85.0,COMPLETE
54,54,0.8090121341714519,2021-05-13 14:35:08.370794,2021-05-13 15:01:57.518200,0 days 00:26:49.147406,0.13480993076576947,256,0.0024464078927463797,1.0,0.01,95.0,COMPLETE
55,55,0.7973147932404057,2021-05-13 15:01:57.519144,2021-05-13 15:22:17.026476,0 days 00:20:19.507332,0.13495953832410076,256,0.003275455691580425,1.0,0.005,30.0,COMPLETE
56,56,0.7996923956994049,2021-05-13 15:22:17.027592,2021-05-13 15:39:43.940571,0 days 00:17:26.912979,0.14933367341559997,256,0.0024885315419867155,1e-05,0.01,100.0,COMPLETE
57,57,0.8017621508680282,2021-05-13 15:39:43.941504,2021-05-13 15:52:34.876573,0 days 00:12:50.935069,0.144609787423175,256,0.002983990608361395,0.001,0.005,75.0,COMPLETE
58,58,0.6064838288352917,2021-05-13 15:52:34.877714,2021-05-13 16:13:34.675770,0 days 00:20:59.798056,0.13713991426838842,128,0.0023895845704949552,1.0,0.0005,85.0,COMPLETE
59,59,0.793170153973294,2021-05-13 16:13:34.676832,2021-05-13 16:35:40.474836,0 days 00:22:05.798004,0.12106295163672143,256,0.0025614258152965234,0.0001,0.0001,90.0,COMPLETE
60,60,0.8098153089528939,2021-05-13 16:35:40.476424,2021-05-13 17:05:31.945940,0 days 00:29:51.469516,0.15085684968624452,256,0.0032061771163781343,1.0,0.005,100.0,COMPLETE
61,61,0.809810786215889,2021-05-13 17:05:31.947016,2021-05-13 17:35:26.593065,0 days 00:29:54.646049,0.15228229718594483,256,0.00324628789575655,1.0,0.005,100.0,COMPLETE
62,62,0.8098117230594001,2021-05-13 17:35:26.594278,2021-05-13 18:05:24.691506,0 days 00:29:58.097228,0.1530139475066964,256,0.00328835176222671,1.0,0.005,100.0,COMPLETE
63,63,0.809781622315837,2021-05-13 18:05:24.692547,2021-05-13 18:43:28.835616,0 days 00:38:04.143069,0.15947932261903774,256,0.0033219905597005094,1.0,0.005,100.0,COMPLETE
64,64,0.8097813647159112,2021-05-13 18:43:28.836822,2021-05-13 19:21:34.059262,0 days 00:38:05.222440,0.1596128477133366,256,0.0036682091660420863,1.0,0.005,100.0,COMPLETE
