,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
63,63,0.8066324760394133,2021-05-14 07:26:01.768220,2021-05-14 08:06:46.138758,0 days 00:40:44.370538,0.1295118958268836,512,0.002385600569231635,0.0001,0.005,50.0,COMPLETE
64,64,0.8082948619164947,2021-05-14 08:06:46.139667,2021-05-14 08:47:33.364838,0 days 00:40:47.225171,0.12986630701529273,512,0.0024682913265314465,0.0001,0.005,50.0,COMPLETE
65,65,0.8071794516747973,2021-05-14 08:47:33.365872,2021-05-14 09:28:28.125379,0 days 00:40:54.759507,0.1282372025069287,512,0.0024085972975275223,0.0001,0.005,50.0,COMPLETE
66,66,0.5109187329803344,2021-05-14 09:28:28.126380,2021-05-14 09:35:41.876285,0 days 00:07:13.749905,0.12723931521575393,512,0.0025185303604312336,0.01,0.005,45.0,COMPLETE
67,67,0.8061717861264236,2021-05-14 09:35:41.877345,2021-05-14 09:58:01.522498,0 days 00:22:19.645153,0.15069585391671594,1024,0.0020027320037099517,0.0001,0.005,65.0,COMPLETE
68,68,0.7968444657580543,2021-05-14 09:58:01.523485,2021-05-14 10:10:08.157643,0 days 00:12:06.634158,0.12171302739225534,512,0.0028383647213044297,1e-05,0.005,55.0,COMPLETE
69,69,0.7902378837657051,2021-05-14 10:10:08.158761,2021-05-14 10:17:09.276923,0 days 00:07:01.118162,0.1352550618763157,2048,0.002431782416756924,0.0001,0.005,50.0,COMPLETE
70,70,0.8048548186811282,2021-05-14 10:17:09.278392,2021-05-14 11:15:56.367067,0 days 00:58:47.088675,0.1483203799187417,256,0.002563124815331597,0.0001,0.005,70.0,COMPLETE
71,71,0.8080732465216628,2021-05-14 11:15:56.368032,2021-05-14 11:55:48.632774,0 days 00:39:52.264742,0.12812078803661953,512,0.0023840277078161715,0.0001,0.005,50.0,COMPLETE
72,72,0.7953055035667926,2021-05-14 11:55:48.634022,2021-05-14 12:12:58.033363,0 days 00:17:09.399341,0.12983655830230484,512,0.002198095518498617,0.0001,0.005,55.0,COMPLETE
73,73,0.8057138439459752,2021-05-14 12:12:58.034761,2021-05-14 12:45:19.375935,0 days 00:32:21.341174,0.13817287998521333,512,0.002321948594269754,0.0001,0.005,45.0,COMPLETE
74,74,0.8044750459030252,2021-05-14 12:45:19.376864,2021-05-14 13:17:16.016998,0 days 00:31:56.640134,0.12348151861629743,512,0.0020906176070894546,0.0001,0.005,65.0,COMPLETE
75,75,0.7904655995368881,2021-05-14 13:17:16.018602,2021-05-14 13:34:50.469689,0 days 00:17:34.451087,0.1448700275538177,512,0.0018801512584601182,0.001,0.001,40.0,COMPLETE
76,76,0.8045106023823292,2021-05-14 13:34:50.470685,2021-05-14 14:12:32.463095,0 days 00:37:41.992410,0.1344982458094159,512,0.0016665284896439678,0.0001,0.005,50.0,COMPLETE
77,77,0.7968031472426002,2021-05-14 14:12:32.464002,2021-05-14 14:52:59.913078,0 days 00:40:27.449076,0.12649769468139427,128,0.002654436797657352,0.0001,0.005,60.0,COMPLETE
78,78,0.802996653015699,2021-05-14 14:52:59.913998,2021-05-14 15:24:47.743424,0 days 00:31:47.829426,0.12073246898017614,512,0.002429416415207505,0.0001,0.005,45.0,COMPLETE
79,79,0.7626457495253548,2021-05-14 15:24:47.744335,2021-05-14 15:36:52.680849,0 days 00:12:04.936514,0.1425753843398555,512,0.002975172359051633,0.0001,0.05,65.0,COMPLETE
80,80,0.7923286993302484,2021-05-14 15:36:52.681873,2021-05-14 15:54:34.797877,0 days 00:17:42.116004,0.1893479890774741,512,0.00207404206869151,0.0001,0.0005,55.0,COMPLETE
81,81,0.8077118671472137,2021-05-14 15:54:34.798836,2021-05-14 16:33:53.874117,0 days 00:39:19.075281,0.12909625472692032,512,0.0023734290215861723,0.0001,0.005,50.0,COMPLETE
82,82,0.8074215738179475,2021-05-14 16:33:53.875534,2021-05-14 17:13:17.808113,0 days 00:39:23.932579,0.1337184673355722,512,0.0021840839867918256,0.0001,0.005,50.0,COMPLETE
83,83,0.8072382139344776,2021-05-14 17:13:17.809028,2021-05-14 17:52:37.181571,0 days 00:39:19.372543,0.13236778234233215,512,0.002183560179820575,0.0001,0.005,50.0,COMPLETE
84,84,0.8090983558142626,2021-05-14 17:52:37.182866,2021-05-14 18:24:09.741245,0 days 00:31:32.558379,0.1326847757910213,512,0.0021839501337443993,0.0001,0.005,40.0,COMPLETE
85,85,0.5022091551762062,2021-05-14 18:24:09.742164,2021-05-14 18:33:29.428821,0 days 00:09:19.686657,0.12515532112092048,512,0.002177307937575875,1.0,0.005,40.0,COMPLETE
86,86,0.5384898824386734,2021-05-14 18:33:29.429734,2021-05-14 18:41:17.446253,0 days 00:07:48.016519,0.1314306029826169,512,0.0019067204797303438,0.1,0.0001,45.0,COMPLETE
87,87,0.8088759278903117,2021-05-14 18:41:17.447316,2021-05-14 19:12:55.077186,0 days 00:31:37.629870,0.13325082119194567,512,0.0027470722022156172,0.0001,0.005,40.0,COMPLETE
88,88,0.8068496135529488,2021-05-14 19:12:55.078155,2021-05-14 19:45:01.896479,0 days 00:32:06.818324,0.13827889525163906,512,0.003170674164446572,0.0001,0.005,35.0,COMPLETE
89,89,0.7938722137351235,2021-05-14 19:45:01.897400,2021-05-14 20:12:44.379002,0 days 00:27:42.481602,0.1339980305333668,256,0.0022840568193662892,0.0001,0.001,40.0,COMPLETE
